[    14.773050] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    14.773368] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    14.773684] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    14.773981] S 4Fa 2Fa P  | KEY released/idle
[    14.972391] S 68a 00a P  | DIG1 seg=0x00 ' '
[    14.972688] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    14.973006] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    14.973322] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    14.973638] S 4Fa 2Fa P  | KEY released/idle
[    15.172032] S 68a 00a P  | DIG1 seg=0x00 ' '
[    15.172348] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    15.172665] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    15.172982] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    15.173279] S 4Fa 2Fa P  | KEY released/idle
[    15.371634] S 68a 00a P  | DIG1 seg=0x00 ' '
[    15.371950] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    15.372268] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    15.372584] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    15.372900] S 4Fa 2Fa P  | KEY released/idle
[    15.571275] S 68a 00a P  | DIG1 seg=0x00 ' '
[    15.571591] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    15.571889] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    15.572206] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    15.572521] S 4Fa 2Fa P  | KEY released/idle
[    15.770885] S 68a 00a P  | DIG1 seg=0x00 ' '
[    15.771182] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    15.771500] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    15.771815] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    15.772132] S 4Fa 2Fa P  | KEY released/idle
[    15.970478] S 68a 00a P  | DIG1 seg=0x00 ' '
[    15.970794] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    15.971093] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    15.971409] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    15.971725] S 4Fa 2Fa P  | KEY released/idle
[    16.170072] S 68a 00a P  | DIG1 seg=0x00 ' '
[    16.170389] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    16.170706] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    16.171003] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    16.171319] S 4Fa 2Fa P  | KEY released/idle
[    16.369709] S 68a 00a P  | DIG1 seg=0x00 ' '
[    16.370024] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    16.370342] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    16.370639] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    16.370955] S 4Fa 2Fa P  | KEY released/idle
[    16.569270] S 68a 00a P  | DIG1 seg=0x00 ' '
[    16.569586] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    16.569885] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    16.570201] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    16.570517] S 4Fa 2Fa P  | KEY released/idle
[    16.768869] S 68a 00a P  | DIG1 seg=0x00 ' '
[    16.769184] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    16.769502] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    16.769818] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    16.770134] S 4Fa 2Fa P  | KEY released/idle
[    16.968488] S 68a 00a P  | DIG1 seg=0x00 ' '
[    16.968804] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    16.969121] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    16.969438] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    16.969735] S 4Fa 2Fa P  | KEY released/idle
[    17.168058] S 68a 00a P  | DIG1 seg=0x00 ' '
[    17.168375] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    17.168692] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    17.169008] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    17.169305] S 4Fa 2Fa P  | KEY released/idle
[    17.367660] S 68a 00a P  | DIG1 seg=0x00 ' '
[    17.367975] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    17.368274] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    17.368591] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    17.368906] S 4Fa 2Fa P  | KEY released/idle
[    17.567252] S 68a 00a P  | DIG1 seg=0x00 ' '
[    17.567567] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    17.567885] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    17.568201] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    17.568498] S 4Fa 2Fa P  | KEY released/idle
[    17.766845] S 68a 00a P  | DIG1 seg=0x00 ' '
[    17.767142] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    17.767460] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    17.767775] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    17.768092] S 4Fa 2Fa P  | KEY released/idle
[    17.966410] S 68a 00a P  | DIG1 seg=0x00 ' '
[    17.966726] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    17.967025] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    17.967340] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    17.967657] S 4Fa 2Fa P  | KEY released/idle
[    18.166049] S 68a 00a P  | DIG1 seg=0x00 ' '
[    18.166346] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    18.166663] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    18.166980] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    18.167295] S 4Fa 2Fa P  | KEY released/idle
[    18.365680] S 68a 00a P  | DIG1 seg=0x00 ' '
[    18.365996] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    18.366295] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    18.366611] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    18.366927] S 4Fa 2Fa P  | KEY released/idle
[    18.565291] S 68a 00a P  | DIG1 seg=0x00 ' '
[    18.565607] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    18.565925] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    18.566241] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    18.566538] S 4Fa 2Fa P  | KEY released/idle
[    18.764944] S 68a 00a P  | DIG1 seg=0x00 ' '
[    18.765261] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    18.765578] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    18.765875] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    18.766191] S 4Fa 2Fa P  | KEY released/idle
[    18.964537] S 68a 00a P  | DIG1 seg=0x00 ' '
[    18.964854] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    18.965171] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    18.965468] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    18.965784] S 4Fa 2Fa P  | KEY released/idle
[    19.164177] S 68a 00a P  | DIG1 seg=0x00 ' '
[    19.164474] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    19.164791] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    19.165108] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    19.165423] S 4Fa 2Fa P  | KEY released/idle
[    19.363823] S 68a 00a P  | DIG1 seg=0x00 ' '
[    19.364138] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    19.364456] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    19.364772] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    19.365069] S 4Fa 2Fa P  | KEY released/idle
[    19.563460] S 68a 00a P  | DIG1 seg=0x00 ' '
[    19.563776] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    19.564094] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    19.564409] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    19.564707] S 4Fa 2Fa P  | KEY released/idle
[    19.763119] S 68a 00a P  | DIG1 seg=0x00 ' '
[    19.763435] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    19.763734] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    19.764050] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    19.764366] S 4Fa 2Fa P  | KEY released/idle
[    19.962752] S 68a 00a P  | DIG1 seg=0x00 ' '
[    19.963069] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    19.963386] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    19.963703] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    19.964018] S 4Fa 2Fa P  | KEY released/idle
[    20.162394] S 68a 00a P  | DIG1 seg=0x00 ' '
[    20.162691] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    20.163008] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    20.163325] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    20.163640] S 4Fa 2Fa P  | KEY released/idle
[    20.361980] S 68a 00a P  | DIG1 seg=0x00 ' '
[    20.362296] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    20.362594] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    20.362911] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    20.363226] S 4Fa 2Fa P  | KEY released/idle
[    20.561626] S 68a 00a P  | DIG1 seg=0x00 ' '
[    20.561943] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    20.562241] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    20.562557] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    20.562874] S 4Fa 2Fa P  | KEY released/idle
[    20.761209] S 68a 00a P  | DIG1 seg=0x00 ' '
[    20.761525] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    20.761824] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    20.762139] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    20.762456] S 4Fa 2Fa P  | KEY released/idle
[    20.960819] S 68a 00a P  | DIG1 seg=0x00 ' '
[    20.961135] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    20.961452] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    20.961769] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    20.962066] S 4Fa 2Fa P  | KEY released/idle
[    21.160501] S 68a 00a P  | DIG1 seg=0x00 ' '
[    21.160817] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    21.161135] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    21.161450] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    21.161748] S 4Fa 2Fa P  | KEY released/idle
[    21.360116] S 68a 00a P  | DIG1 seg=0x00 ' '
[    21.360432] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    21.360750] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    21.361047] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    21.361362] S 4Fa 2Fa P  | KEY released/idle
[    21.559783] S 68a 00a P  | DIG1 seg=0x00 ' '
[    21.560080] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    21.560398] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    21.560714] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    21.561030] S 4Fa 2Fa P  | KEY released/idle
[    21.759410] S 68a 00a P  | DIG1 seg=0x00 ' '
[    21.759726] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    21.760044] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    21.760360] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    21.760657] S 4Fa 2Fa P  | KEY released/idle
[    21.959036] S 68a 00a P  | DIG1 seg=0x00 ' '
[    21.959353] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    21.959670] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    21.959987] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    21.960302] S 4Fa 2Fa P  | KEY released/idle
[    22.158696] S 68a 00a P  | DIG1 seg=0x00 ' '
[    22.159012] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    22.159310] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    22.159627] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    22.159943] S 4Fa 2Fa P  | KEY released/idle
[    22.358357] S 68a 00a P  | DIG1 seg=0x00 ' '
[    22.358673] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    22.358991] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    22.359307] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    22.359624] S 4Fa 2Fa P  | KEY released/idle
[    22.558007] S 68a 00a P  | DIG1 seg=0x00 ' '
[    22.558323] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    22.558622] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    22.558938] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    22.559254] S 4Fa 2Fa P  | KEY released/idle
[    22.757624] S 68a 00a P  | DIG1 seg=0x00 ' '
[    22.757941] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    22.758258] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    22.758555] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    22.758872] S 4Fa 2Fa P  | KEY released/idle
[    22.957287] S 68a 00a P  | DIG1 seg=0x00 ' '
[    22.957603] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    22.957901] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    22.958218] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    22.958533] S 4Fa 2Fa P  | KEY released/idle
[    23.156903] S 68a 00a P  | DIG1 seg=0x00 ' '
[    23.157219] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    23.157517] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    23.157834] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    23.158149] S 4Fa 2Fa P  | KEY released/idle
[    23.356520] S 68a 00a P  | DIG1 seg=0x00 ' '
[    23.356836] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    23.357154] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    23.357469] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    23.357786] S 4Fa 2Fa P  | KEY released/idle
[    23.556188] S 68a 00a P  | DIG1 seg=0x00 ' '
[    23.556504] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    23.556821] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    23.557138] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    23.557435] S 4Fa 2Fa P  | KEY released/idle
[    23.755800] S 68a 00a P  | DIG1 seg=0x00 ' '
[    23.756117] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    23.756434] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    23.756751] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    23.757048] S 4Fa 2Fa P  | KEY released/idle
[    23.955465] S 68a 00a P  | DIG1 seg=0x00 ' '
[    23.955781] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    23.956079] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    23.956396] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    23.956712] S 4Fa 2Fa P  | KEY released/idle
[    24.155098] S 68a 00a P  | DIG1 seg=0x00 ' '
[    24.155414] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    24.155732] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    24.156048] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    24.156345] S 4Fa 2Fa P  | KEY released/idle
[    24.354708] S 68a 00a P  | DIG1 seg=0x00 ' '
[    24.355024] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    24.355342] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    24.355658] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    24.355974] S 4Fa 2Fa P  | KEY released/idle
[    24.554330] S 68a 00a P  | DIG1 seg=0x00 ' '
[    24.554647] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    24.554946] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    24.555261] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    24.555578] S 4Fa 2Fa P  | KEY released/idle
[    24.753943] S 68a 00a P  | DIG1 seg=0x00 ' '
[    24.754240] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    24.754557] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    24.754874] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    24.755190] S 4Fa 2Fa P  | KEY released/idle
[    24.953559] S 68a 00a P  | DIG1 seg=0x00 ' '
[    24.953875] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    24.954173] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    24.954490] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    24.954805] S 4Fa 2Fa P  | KEY released/idle
[    25.153168] S 68a 00a P  | DIG1 seg=0x00 ' '
[    25.153483] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    25.153801] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    25.154098] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    25.154414] S 4Fa 2Fa P  | KEY released/idle
[    25.352825] S 68a 00a P  | DIG1 seg=0x00 ' '
[    25.353142] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    25.353459] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    25.353756] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    25.354072] S 4Fa 2Fa P  | KEY released/idle
[    25.552429] S 68a 00a P  | DIG1 seg=0x00 ' '
[    25.552745] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    25.553044] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    25.553360] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    25.553676] S 4Fa 2Fa P  | KEY released/idle
[    25.752052] S 68a 00a P  | DIG1 seg=0x00 ' '
[    25.752369] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    25.752686] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    25.753003] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    25.753318] S 4Fa 2Fa P  | KEY released/idle
[    25.951732] S 68a 00a P  | DIG1 seg=0x00 ' '
[    25.952048] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    25.952366] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    25.952682] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    25.952979] S 4Fa 2Fa P  | KEY released/idle
[    26.151348] S 68a 00a P  | DIG1 seg=0x00 ' '
[    26.151663] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    26.151981] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    26.152297] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    26.152594] S 4Fa 2Fa P  | KEY released/idle
[    26.350993] S 68a 00a P  | DIG1 seg=0x00 ' '
[    26.351310] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    26.351608] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    26.351924] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    26.352240] S 4Fa 2Fa P  | KEY released/idle
[    26.550640] S 68a 00a P  | DIG1 seg=0x00 ' '
[    26.550956] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    26.551273] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    26.551590] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    26.551906] S 4Fa 2Fa P  | KEY released/idle
[    26.750255] S P  | MALFORMED: 0 byte(s), expected 2
[    26.750278] S 68a 00a P  | DIG1 seg=0x00 ' '
[    26.750575] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    26.750892] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    26.751209] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    26.751525] S 4Fa 2Fa P  | KEY released/idle
[    26.949927] S 68a 00a P  | DIG1 seg=0x00 ' '
[    26.950243] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    26.950542] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    26.950858] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    26.951174] S 4Fa 2Fa P  | KEY released/idle
[    27.149643] S 68a 00a P  | DIG1 seg=0x00 ' '
[    27.149940] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    27.150259] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    27.150575] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    27.150891] S 4Fa 2Fa P  | KEY released/idle
[    27.349290] S 68a 00a P  | DIG1 seg=0x00 ' '
[    27.349606] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    27.349905] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    27.350221] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    27.350537] S 4Fa 2Fa P  | KEY released/idle
[    27.548915] S 68a 00a P  | DIG1 seg=0x00 ' '
[    27.549232] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    27.549549] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    27.549866] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    27.550163] S 4Fa 2Fa P  | KEY released/idle
[    27.748600] S 68a 00a P  | DIG1 seg=0x00 ' '
[    27.748916] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    27.749234] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    27.749531] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    27.749847] S 4Fa 2Fa P  | KEY released/idle
[    27.948220] S 68a 00a P  | DIG1 seg=0x00 ' '
[    27.948535] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    27.948853] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    27.949151] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    27.949466] S 4Fa 2Fa P  | KEY released/idle
[    28.147872] S 68a 00a P  | DIG1 seg=0x00 ' '
[    28.148169] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    28.148487] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    28.148803] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    28.149120] S 4Fa 2Fa P  | KEY released/idle
[    28.347487] S 68a 00a P  | DIG1 seg=0x00 ' '
[    28.347804] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    28.348121] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    28.348437] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    28.348734] S 4Fa 2Fa P  | KEY released/idle
[    28.547054] S 68a 00a P  | DIG1 seg=0x00 ' '
[    28.547371] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    28.547688] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    28.548005] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    28.548320] S 4Fa 2Fa P  | KEY released/idle
[    28.746711] S 68a 00a P  | DIG1 seg=0x00 ' '
[    28.747026] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    28.747325] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    28.747642] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    28.747957] S 4Fa 2Fa P  | KEY released/idle
[    28.946365] S 68a 00a P  | DIG1 seg=0x00 ' '
[    28.946681] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    28.946999] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    28.947314] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    28.947631] S 4Fa 2Fa P  | KEY released/idle
[    29.145991] S 68a 00a P  | DIG1 seg=0x00 ' '
[    29.146288] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    29.146606] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    29.146922] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    29.147238] S 4Fa 2Fa P  | KEY released/idle
[    29.345591] S 68a 00a P  | DIG1 seg=0x00 ' '
[    29.345908] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    29.346225] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    29.346522] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    29.346839] S 4Fa 2Fa P  | KEY released/idle
[    29.545260] S 68a 00a P  | DIG1 seg=0x00 ' '
[    29.545575] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    29.545874] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    29.546190] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    29.546506] S 4Fa 2Fa P  | KEY released/idle
[    29.744869] S 68a 00a P  | DIG1 seg=0x00 ' '
[    29.745185] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    29.745483] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    29.745800] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    29.746116] S 4Fa 2Fa P  | KEY released/idle
[    29.944503] S 68a 00a P  | DIG1 seg=0x00 ' '
[    29.944819] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    29.945137] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    29.945453] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    29.945750] S 4Fa 2Fa P  | KEY released/idle
[    30.144154] S 68a 00a P  | DIG1 seg=0x00 ' '
[    30.144471] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    30.144788] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    30.145105] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    30.145402] S 4Fa 2Fa P  | KEY released/idle
[    30.343767] S 68a 00a P  | DIG1 seg=0x00 ' '
[    30.344083] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    30.344400] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    30.344698] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    30.345014] S 4Fa 2Fa P  | KEY released/idle
[    30.543423] S 68a 00a P  | DIG1 seg=0x00 ' '
[    30.543721] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    30.544038] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    30.544354] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    30.544670] S 4Fa 2Fa P  | KEY released/idle
[    30.743072] S 68a 00a P  | DIG1 seg=0x00 ' '
[    30.743388] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    30.743706] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    30.744022] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    30.744319] S 4Fa 2Fa P  | KEY released/idle
[    30.942698] S 68a 00a P  | DIG1 seg=0x00 ' '
[    30.943014] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    30.943332] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    30.943648] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    30.943964] S 4Fa 2Fa P  | KEY released/idle
[    31.142379] S 68a 00a P  | DIG1 seg=0x00 ' '
[    31.142696] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    31.142995] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    31.143310] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    31.143627] S 4Fa 2Fa P  | KEY released/idle
[    31.342011] S 68a 00a P  | DIG1 seg=0x00 ' '
[    31.342327] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    31.342645] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    31.342961] S 6Ea 00a P  | DIG4 seg=0x00 ' '
